stick_sensor,heart_beat,total_sleep,rem_sleep,body_temperature,walk,skin_temperature,oxygen_saturation,deep_sleep,hrv,stress_score,level,level_name
15.0,78.3298245614035,230.0,34.0,36.3947916666667,3478.0,32.4458333333333,97.4691358024691,69.0,41.6,6.0,1,
5.0,81.6311728395062,185.0,60.0,33.8217592592593,335.0,22.3356481481481,97.3666666666667,11.0,25.13101930721181,4.0,1,
15.0,80.800731261426,79.0,29.0,34.9944444444444,3981.0,28.0427083333333,97.325,4.0,25.13101930721181,4.0,1,
15.0,63.2834138486312,161.0,52.0,35.1326388888889,73.0,27.8673611111111,97.4272727272727,11.0,40.2,7.0,1,
5.0,95.2768031189084,125.0,50.0,33.6677083333333,9795.0,25.1013888888889,97.5265306122449,8.0,25.13101930721181,8.0,1,
15.0,75.5479166666667,230.0,41.0,36.4388888888889,3656.0,32.6385416666667,97.5315533980583,48.0,41.7,7.0,1,
5.0,68.4388984509466,70.0,16.0,36.0336805555556,1753.0,31.0795138888889,97.5708333333333,16.0,16.6,5.0,1,
20.0,82.044630404463,55.0,10.0,34.325,6990.0,26.3847222222222,97.4054054054054,20.0,30.7,5.0,1,
16.0,88.08038585209,149.0,31.0,35.7444444444444,18066.0,30.6100694444444,97.528125,35.0,25.13101930721181,5.0,1,
15.0,65.5585042219542,23.0,8.0,36.70625,2810.0,33.6416666666667,97.40297067496518,3.0,43.2,5.0,1,
5.0,54.1809523809524,35.0,9.0,36.99375,4740.293584221265,34.5796875,97.5555555555556,4.0,25.13101930721181,9.0,1,
40.0,82.1936108422072,107.0,32.0,36.2652830188679,9128.0,31.6762264150943,97.5762711864407,12.0,39.6,2.0,1,
10.0,79.2533172496984,208.0,49.0,35.6333333333333,9852.0,29.4041666666667,97.45,39.0,16.6,2.0,1,
-1.0,75.7106842737095,35.0,11.0,34.6743055555556,3410.0,25.7666666666667,97.40297067496518,7.0,25.13101930721181,2.0,1,
18.0,82.1237113402062,24.0,7.0,33.6298611111111,1010.0,22.8517361111111,97.4,2.0,39.4,5.0,1,
